doc_id,title,author,source,philosophy,psychology,science,economics,karma,emotion,morality,ideal,individual,community
gutendex:doc_000840,Utopia,"More, Thomas, Saint",gutendex,0.09863335,0.07501599,0.066652596,0.07906851,0.08629456,0.119496584,0.075392775,0.15970415,0.15173213,0.08800937
gutendex:doc_000841,Art in Needlework: A Book about Embroidery,"Day, Lewis F. (Lewis Foreman); Buckle, Mary, active 1900",gutendex,0.12491214,0.08100127,0.20313345,0.0,0.1476218,0.075153925,0.057162542,0.10157162,0.11040997,0.09903326
gutendex:doc_000842,One Wonderful Night: A Romance of New York,"Tracy, Louis",gutendex,0.098548435,0.08903214,0.013084096,0.0,0.075250916,0.20186564,0.07220322,0.1344716,0.21820809,0.097335905
gutendex:doc_000843,Anecdotes of the Habits and Instinct of Animals,"Lee, R., Mrs.",gutendex,0.08867802,0.16443658,0.17481108,0.003450265,0.14026608,0.09028787,0.07411448,0.06725431,0.12845482,0.06824655
gutendex:doc_000844,The Little Colonel's Christmas Vacation,"Johnston, Annie F. (Annie Fellows)",gutendex,0.14011014,0.0,0.124059804,0.0,0.12402793,0.13123873,0.107910715,0.043778587,0.13150413,0.19737001
gutendex:doc_000845,"The Greville Memoirs, Part 1 (of 3), Volume 1 (of 3): A Journal of the Reigns of King George IV and King William IV","Greville, Charles",gutendex,0.12840658,0.042215053,0.16318175,0.024173737,0.10095297,0.09695857,0.13097543,0.07639108,0.107385226,0.12935965
gutendex:doc_000846,Stradella,"Crawford, F. Marion (Francis Marion)",gutendex,0.16335888,0.10128546,0.1581477,0.0,0.15217866,0.11849136,0.04266014,0.09788286,0.11561146,0.050383534
gutendex:doc_000847,The Canadian Portrait Gallery - Volume 3 (of 4),"Dent, John Charles",gutendex,0.12507325,0.029605981,0.18566024,0.0,0.11794018,0.061002035,0.030511336,0.17216584,0.1168495,0.16119163
gutendex:doc_000848,On War,"Clausewitz, Carl von",gutendex,0.12974393,0.022920663,0.19498132,0.0,0.18781354,0.060522825,0.13007516,0.13044755,0.048488136,0.09500692
gutendex:doc_000849,Eastern Tales by Many Story Tellers,,gutendex,0.1517579,0.10210797,0.07960216,0.0,0.09763132,0.124522,0.09514024,0.13823843,0.10034839,0.110651575
gutendex:doc_000850,"The Letters of Charles Dickens. Vol. 1, 1833-1856","Dickens, Charles",gutendex,0.16092433,0.063714415,0.10753952,0.016335458,0.09252112,0.14760219,0.09895622,0.07911925,0.11623723,0.11705026
gutendex:doc_000851,The Land That Time Forgot,"Burroughs, Edgar Rice",gutendex,0.13255054,0.07182801,0.12675905,0.0,0.13533878,0.09996251,0.05908489,0.09652881,0.13812098,0.13982643
gutendex:doc_000852,"The Life of John Marshall, Volume 4: The building of the nation, 1815-1835","Beveridge, Albert J. (Albert Jeremiah)",gutendex,0.10396731,0.062512256,0.096475884,0.058087226,0.09928047,0.10362125,0.071964815,0.13022228,0.14383957,0.13002892
gutendex:doc_000853,"On the Origin of Species By Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life","Darwin, Charles",gutendex,0.11559665,0.108995005,0.16923535,0.06075216,0.10610446,0.07792767,0.08417303,0.091218986,0.10555238,0.08044428
gutendex:doc_000854,Mansfield Park,"Austen, Jane",gutendex,0.123292744,0.13548155,0.0794253,0.01858114,0.03162385,0.1464071,0.07422347,0.10620402,0.16419281,0.12056805
gutendex:doc_000855,Charles Frohman: Manager and Man,"Marcosson, Isaac Frederick; Frohman, Daniel",gutendex,0.15486903,0.07737797,0.18669796,0.015457783,0.14543489,0.025531692,0.042786267,0.1195905,0.09474309,0.13751085
gutendex:doc_000856,The Double Four,"Oppenheim, E. Phillips (Edward Phillips)",gutendex,0.13535264,0.05554936,0.11176563,0.012890843,0.085277125,0.09915915,0.10393754,0.085245796,0.18107875,0.12974313
gutendex:doc_000857,"The Son of Monte-Cristo, Volume I","Lermina, Jules",gutendex,0.19757196,0.07240274,0.12446554,0.0,0.14479917,0.11132586,0.06607343,0.08508963,0.18049785,0.017773824
gutendex:doc_000858,"Three years in the Sixth Corps : $b A concise narrative of events in the Army of the Potomac, from 1861 to the close of the rebellion, April, 1865","Stevens, George T. (George Thomas)",gutendex,0.09551671,0.08073708,0.11094276,0.04510976,0.117000856,0.11422052,0.085942194,0.10034614,0.106673725,0.1435102
gutendex:doc_000859,"The Great Events by Famous Historians, Volume 03",,gutendex,0.12461239,0.06818907,0.15969783,0.014723086,0.14649276,0.058964588,0.13512264,0.12064851,0.08309839,0.088450804
gutendex:doc_000860,"Travels in Peru, on the Coast, in the Sierra, Across the Cordilleras and the Andes, into the Primeval Forests","Tschudi, Johann Jakob von",gutendex,0.10609118,0.06304712,0.14837587,0.041934114,0.094769314,0.12970185,0.026011074,0.15844582,0.11530647,0.11631722
gutendex:doc_000861,A Journey into the Interior of the Earth,"Verne, Jules",gutendex,0.1665407,0.05371132,0.19755612,0.0,0.07038997,0.10736045,0.06957216,0.18477783,0.12141182,0.028679613
gutendex:doc_000862,The Letters of Wolfgang Amadeus Mozart — Volume 01,"Mozart, Wolfgang Amadeus",gutendex,0.13030814,0.09371725,0.15767795,0.034429338,0.12959467,0.121772066,0.038948182,0.08642319,0.10472833,0.10240092
gutendex:doc_000863,The Hesperides & Noble Numbers: Vol. 1 and 2,"Herrick, Robert",gutendex,0.13495305,0.05038986,0.12889303,0.06562975,0.08216527,0.096806824,0.11733231,0.08623073,0.154402,0.083197154
gutendex:doc_000864,"Bookbinding, and the Care of Books: A Handbook for Amateurs, Bookbinders & Librarians","Cockerell, Douglas",gutendex,0.13996024,0.09557654,0.19126925,0.0,0.13558426,0.056539513,0.08799783,0.102063134,0.11509007,0.075919166
gutendex:doc_000865,The Works of Lord Byron. Vol. 4,"Byron, George Gordon Byron, Baron",gutendex,0.1708478,0.073747516,0.055515397,0.0060539027,0.09495349,0.18474092,0.12362113,0.12354427,0.112121806,0.054853752
gutendex:doc_000866,"Poems of Henry Vaughan, Silurist, Volume II","Vaughan, Henry",gutendex,0.16233373,0.09468196,0.13678196,0.016373225,0.12216115,0.13583626,0.07449569,0.111541316,0.088280916,0.057513762
gutendex:doc_000867,Good Old Anna,"Lowndes, Marie Belloc",gutendex,0.14801726,0.021561002,0.09474354,0.0,0.12820964,0.08410435,0.18199949,0.09779128,0.12328831,0.12028514
gutendex:doc_000868,"Bacon's Essays, and Wisdom of the Ancients","Bacon, Francis",gutendex,0.14936301,0.045750972,0.14939757,0.046629164,0.13472567,0.06415068,0.1076063,0.09553468,0.11638353,0.090458445
gutendex:doc_000869,Off on a Comet! a Journey through Planetary Space,"Verne, Jules",gutendex,0.13072044,0.023982182,0.21999516,0.0,0.12664832,0.053647902,0.0466727,0.22456469,0.12844703,0.045321595
gutendex:doc_000870,"Madame Bovary: A Tale of Provincial Life, Vol. 1 (of 2)","Flaubert, Gustave",gutendex,0.12920214,0.053952,0.08925164,0.007601594,0.09793097,0.12629172,0.101097,0.10302133,0.19767946,0.09397221
gutendex:doc_000871,"Farm drainage: The Principles, Processes, and Effects of Draining Land with Stones, Wood, Plows, and Open Ditches, and Especially with Tiles","French, Henry F. (Henry Flagg)",gutendex,0.09606662,0.029385684,0.22133285,0.09855641,0.18913276,0.015754908,0.09228713,0.09524793,0.06729017,0.09494547
gutendex:doc_000872,"The Works of Alexander Pope, Volume 1: Poetry - Volume 1","Pope, Alexander",gutendex,0.16702081,0.039284043,0.12296986,0.0,0.11047749,0.11912226,0.109546356,0.12703967,0.14615926,0.058380198
gutendex:doc_000873,Memoirs of Louis XIV and His Court and of the Regency — Complete,"Saint-Simon, Louis de Rouvroy, duc de",gutendex,0.07048731,0.027513681,0.13288473,0.043625038,0.11340412,0.09254196,0.15082747,0.069929235,0.18533963,0.113446794
gutendex:doc_000874,"Desert Conquest; or, Precious Waters","Chisholm, A. M. (Arthur Murray)",gutendex,0.1470025,0.06243873,0.1630863,0.012694005,0.16394253,0.09068473,0.061756287,0.13026619,0.09290393,0.07522485
gutendex:doc_000875,"Captain Canot; Or, Twenty Years of an African Slaver","Canot, Theodore; Mayer, Brantz",gutendex,0.10732294,0.04833424,0.11959494,0.046851333,0.10660069,0.103721835,0.103528716,0.08688577,0.13202505,0.14513446
gutendex:doc_000876,Darkwater: Voices from Within the Veil,"Du Bois, W. E. B. (William Edward Burghardt)",gutendex,0.1513854,0.09085836,0.11653937,0.0,0.09339178,0.083443575,0.09544481,0.12524758,0.13058904,0.11310007
gutendex:doc_000877,"The Sceptical Chymist: or Chymico-Physical Doubts & Paradoxes, Touching the Spagyrist's Principles Commonly call'd Hypostatical; As they are wont to be Propos'd and Defended by the Generality of Alchymists. Whereunto is præmis'd Part of another Discourse relating to the same Subject.","Boyle, Robert",gutendex,0.15274052,0.10598645,0.16562599,0.01299719,0.119039916,0.08146732,0.07536323,0.14314422,0.09446835,0.049166758
gutendex:doc_000878,Daniel Boone: The Pioneer of Kentucky,"Abbott, John S. C. (John Stevens Cabot)",gutendex,0.15653464,0.066682674,0.18578094,0.0,0.118021496,0.047383115,0.051289897,0.09898884,0.16222742,0.1130909
gutendex:doc_000879,"France and England in North America, Part III: La Salle, Discovery of The Great West","Parkman, Francis",gutendex,0.1179954,0.060859077,0.17346601,0.03509315,0.10358092,0.08741333,0.08170564,0.13326731,0.11494465,0.09167456
gutendex:doc_000880,The Prodigal Father,"Clouston, J. Storer (Joseph Storer)",gutendex,0.14704052,0.03284748,0.10505623,0.0,0.15144715,0.033519194,0.082631364,0.072735615,0.20193507,0.17278738
gutendex:doc_000881,"The letters of Queen Victoria, vol. 1, 1837-1843 : $b A selection from Her Majesty's correspondence between the years 1837 and 1861.","Victoria, Queen of Great Britain",gutendex,0.1089942,0.06885069,0.08871337,0.10632188,0.06699129,0.12705664,0.09096877,0.083185494,0.13422225,0.12469537
gutendex:doc_000882,Mysteries of Bee-keeping Explained,"Quinby, M. (Moses)",gutendex,0.20857316,0.108296,0.2715339,0.0,0.09885528,0.025875183,0.0356868,0.10779631,0.0765404,0.066842936
gutendex:doc_000883,The rose of old St. Louis,"Dillon, Mary (Mary C. Johnson)",gutendex,0.19109337,0.022398073,0.16749403,0.003929253,0.102491945,0.085962914,0.12642498,0.14416958,0.077723704,0.07831212
gutendex:doc_000884,The Varmint,"Johnson, Owen",gutendex,0.20501375,0.044035606,0.16550927,0.0,0.13865659,0.081764534,0.098826885,0.09664369,0.08420003,0.085349664
gutendex:doc_000885,"Moby Dick; Or, The Whale","Melville, Herman",gutendex,0.11304875,0.121307775,0.06605076,0.0048879506,0.077779494,0.09176921,0.12428263,0.12181028,0.17368555,0.1053776
gutendex:doc_000886,Villette,"Brontë, Charlotte",gutendex,0.11561284,0.09268974,0.14442578,0.0,0.09557679,0.1089382,0.0630617,0.08847315,0.15383595,0.1373858
gutendex:doc_000887,A Sheaf of Corn,"Mann, Mary E.",gutendex,0.12688424,0.050792545,0.106546775,0.048272002,0.12848267,0.08356566,0.11171513,0.07635763,0.14676358,0.120619826
gutendex:doc_000888,Line and Form (1900),"Crane, Walter",gutendex,0.13017383,0.09037853,0.13479334,0.025632575,0.122842096,0.083287135,0.08837196,0.10536961,0.10962627,0.109524675
gutendex:doc_000889,Public School Education,"Müller, Michael",gutendex,0.16280684,0.054659687,0.15718077,0.0059444057,0.09249251,0.022861812,0.11817453,0.10981557,0.14768279,0.12838118
gutendex:doc_000890,The Book of Romance,,gutendex,0.15284231,0.11814921,0.07930581,0.0,0.09781646,0.1912281,0.08642579,0.08229645,0.1212057,0.07073022
gutendex:doc_000891,Memoirs of the Jacobites of 1715 and 1745. Volume I.,"Thomson, A. T., Mrs.",gutendex,0.082197435,0.051594667,0.11971292,0.0,0.15766339,0.13524018,0.1155894,0.075207606,0.14316691,0.119627565
gutendex:doc_000892,A Portrait of Old George Town,"Peter, Grace Dunlop",gutendex,0.09502886,0.020196531,0.11442939,0.009442816,0.12668078,0.09379156,0.08516095,0.15573953,0.14355195,0.1559776
gutendex:doc_000893,Jewish Literature and Other Essays,"Karpeles, Gustav",gutendex,0.17607068,0.013084892,0.17205739,0.0,0.13693696,0.057041775,0.13983487,0.09544644,0.12056171,0.088965274
gutendex:doc_000894,The San Rosario Ranch,"Elliott, Maud Howe",gutendex,0.1606943,0.031884637,0.09737364,0.0,0.12411108,0.10528495,0.06151799,0.16701521,0.15130647,0.100811765
gutendex:doc_000895,Lady Betty Across the Water,"Williamson, C. N. (Charles Norris); Williamson, A. M. (Alice Muriel)",gutendex,0.14821193,0.08074532,0.120448306,0.005203734,0.090673804,0.07936145,0.102491,0.117429756,0.14132726,0.11410747
gutendex:doc_000896,"Lineage, Life and Labors of José Rizal, Philippine Patriot","Craig, Austin",gutendex,0.10268589,0.072844535,0.07619628,0.076372236,0.113172755,0.09734219,0.09406957,0.095274486,0.15284625,0.119195834
gutendex:doc_000897,"Hesiod, the Homeric Hymns, and Homerica",Hesiod,gutendex,0.14397638,0.06757445,0.07030757,0.0037258235,0.047988188,0.1721201,0.12224372,0.16817096,0.11185856,0.09203423
gutendex:doc_000898,"Oswald Langdon: or, Pierre and Paul Lanier. A Romance of 1894-1898","Hamilton, Levi Jackson",gutendex,0.12985656,0.084663205,0.065212294,0.005266541,0.15237327,0.15968235,0.07607889,0.08905994,0.1487284,0.089078575
gutendex:doc_000899,Psychotherapy,"Münsterberg, Hugo",gutendex,0.13219294,0.14057587,0.11849666,0.0,0.11655365,0.1290383,0.07446886,0.10925392,0.11740308,0.06201677
gutendex:doc_000900,She who sleeps : $b A romance of New York and the Nile,"Rohmer, Sax",gutendex,0.11329266,0.12679087,0.04451608,0.024780821,0.06893363,0.14837109,0.09253244,0.14275187,0.14988679,0.08814379
gutendex:doc_000901,Select Temperance Tracts,American Tract Society,gutendex,0.12532969,0.07960567,0.14769606,0.023302434,0.12942824,0.102160566,0.12472002,0.07644183,0.06729277,0.12402277
gutendex:doc_000902,Despair's Last Journey,"Murray, David Christie",gutendex,0.10915506,0.11149225,0.06225605,0.006605043,0.12783018,0.19423383,0.045641895,0.114685446,0.16689236,0.06120783
gutendex:doc_000903,Mountain Blood: A Novel,"Hergesheimer, Joseph",gutendex,0.13892242,0.05135753,0.10594531,0.040113024,0.12666538,0.112073764,0.13239235,0.098080166,0.1060592,0.08839082
gutendex:doc_000904,The Lost Continent,"Burroughs, Edgar Rice",gutendex,0.12014958,0.08366706,0.09463407,0.0047101015,0.09047921,0.14963843,0.08062424,0.11066237,0.12297326,0.14246169
gutendex:doc_000905,"Ancient America, in Notes on American Archaeology","Baldwin, John D. (John Denison)",gutendex,0.12330343,0.069143884,0.17047124,0.039379578,0.117490694,0.055228744,0.07842861,0.12064437,0.101076625,0.12483285
gutendex:doc_000906,Richard I: Makers of History,"Abbott, Jacob",gutendex,0.113835596,0.044492688,0.13746712,0.0231899,0.16256051,0.04846325,0.10433528,0.069765314,0.14385806,0.1520323
gutendex:doc_000907,"The Genealogy of Morals: The Complete Works, Volume Thirteen, edited by Dr. Oscar Levy.","Nietzsche, Friedrich Wilhelm",gutendex,0.1129579,0.08315665,0.109595075,0.04802466,0.11527243,0.06238855,0.19744985,0.0616571,0.11766003,0.09183774
gutendex:doc_000908,The Fighting Shepherdess,"Lockhart, Caroline",gutendex,0.13588144,0.034470275,0.16603851,0.0,0.22138509,0.106687255,0.11751144,0.08508885,0.05038717,0.08254991
gutendex:doc_000909,Poems and Songs of Robert Burns,"Burns, Robert",gutendex,0.107552804,0.09710623,0.028320557,0.014091452,0.067161016,0.20007531,0.09243001,0.16367732,0.13548613,0.094099164
gutendex:doc_000910,The Ordinance of Covenanting,"Cunningham, John",gutendex,0.20426424,0.0098266285,0.115331516,0.0,0.14546037,0.0206825,0.19822083,0.08894052,0.14406012,0.073213294
gutendex:doc_000911,The Story of the Heavens,"Ball, Robert S. (Robert Stawell)",gutendex,0.19349205,0.04881048,0.1996787,0.0,0.12951553,0.060035896,0.089824975,0.1678842,0.050310533,0.06044767
gutendex:doc_000912,Confessions of an English Opium-Eater,"De Quincey, Thomas",gutendex,0.112817,0.100482486,0.10954735,0.027151726,0.12716804,0.11695048,0.11256745,0.082735024,0.13802879,0.07255168
gutendex:doc_000913,"Esoteric Christianity, or The Lesser Mysteries","Besant, Annie",gutendex,0.23702723,0.06773136,0.11023883,0.0,0.03878706,0.12231916,0.15791818,0.1455547,0.08560346,0.034819998
gutendex:doc_000914,The Problems of Philosophy,"Russell, Bertrand",gutendex,0.16699548,0.10934025,0.1365009,0.03339217,0.11442383,0.08815819,0.1212486,0.11475223,0.07937481,0.035813544
gutendex:doc_000915,"The Talking Horse, and Other Tales","Anstey, F.",gutendex,0.17100175,0.08621296,0.17417526,0.0,0.1403928,0.07843603,0.046843376,0.08192915,0.14375275,0.0772558
gutendex:doc_000916,The Day of Wrath,"Jókai, Mór",gutendex,0.110853784,0.07360845,0.098784044,0.00032565216,0.15109003,0.14350715,0.12745339,0.091190286,0.10249789,0.100689374
gutendex:doc_000917,The Hill of Venus,"Gallizier, Nathan",gutendex,0.15425391,0.06940799,0.1584122,0.0074295634,0.116009966,0.07815364,0.09413243,0.13580552,0.12269988,0.063694805
gutendex:doc_000918,The Art of Disappearing,"Smith, John Talbot",gutendex,0.14266461,0.07854819,0.09630739,0.0,0.06704618,0.115474015,0.084122986,0.1330373,0.16699238,0.11580695
gutendex:doc_000919,"The History of Don Quixote, Volume 2, Complete","Cervantes Saavedra, Miguel de",gutendex,0.13304313,0.08500861,0.15434018,0.0042955815,0.10213985,0.10771025,0.06809825,0.088753,0.1533823,0.10322884
gutendex:doc_000920,Project Daedalus,"Hoover, Thomas",gutendex,0.15473199,0.049857322,0.13570668,0.0,0.16501874,5.4855194e-05,0.15103158,0.15349245,0.12631653,0.06378977
gutendex:doc_000921,The Madigans,"Michelson, Miriam",gutendex,0.1573295,0.00895296,0.11143057,0.0,0.13455093,0.11804698,0.1314654,0.117307,0.114762455,0.10615418
gutendex:doc_000922,Lectures on the French Revolution,"Acton, John Emerich Edward Dalberg Acton, Baron",gutendex,0.15773216,0.0,0.24439073,0.0,0.1793014,0.012487239,0.067468286,0.09881339,0.12464556,0.11516119
gutendex:doc_000923,The Sign of the Spider,"Mitford, Bertram",gutendex,0.1175551,0.075805336,0.1907794,0.0,0.15785284,0.07964591,0.06292378,0.13034706,0.10900708,0.0760835
gutendex:doc_000924,"Frankenstein; Or, The Modern Prometheus","Shelley, Mary Wollstonecraft",gutendex,0.14663708,0.078899935,0.12934007,0.008474576,0.09952636,0.08565655,0.12837745,0.12561361,0.13883632,0.058638033
gutendex:doc_000925,Jokes For All Occasions: Selected and Edited by One of America's Foremost Public Speakers,Anonymous,gutendex,0.13243787,0.07106687,0.080997996,0.0,0.14083122,0.10694697,0.1230079,0.06901872,0.14565516,0.13003728
gutendex:doc_000926,"A Practical View of the Prevailing Religious System of Professed Christians, in the Middle and Higher Classes in this Country, Contrasted with Real Christianity.","Wilberforce, William",gutendex,0.18145671,0.043084364,0.1349018,0.041875903,0.0671474,0.03732681,0.16964489,0.12779236,0.08029437,0.11647542
gutendex:doc_000927,"The Myth of Hiawatha, and Other Oral Legends, Mythologic and Allegoric, of the North American Indians","Schoolcraft, Henry Rowe",gutendex,0.1658433,0.091630876,0.0896092,0.03156704,0.06449547,0.09770949,0.11308217,0.111517556,0.10100361,0.13354133
